word	label
අධිධාරණය	0
අධිධාවනය	1
අධිනීතිඥයා	1
අධිපති	1
අධිපතිකම	1
අධිපතිඛම	1
අධිපතියා	1
අධිභාරය	0
අධිමාත්‍ර	1
අධිමානුෂික	1
අධිමානුෂිඛ	0
අධිමානුසික	0
අධිමූත්‍රකය	1
අධිමූත්‍රඛය	1
අධිරාජයා	1
අධිරාජිනී	1
අධිරාජ්‍යය	0
අධිරාජ්‍යයා	0
අධිරාජ්‍යවාදය	0
අධිරාජ්‍යවාදියා	0
අධිරාජ්‍යවාදී	1
අධිවර්තක	1
අධිවර්තඛ	1
අධිවර්ධනය	1
අධිවර්ධී	1
අධිවෘක්ක	0
අධිවෘඛ්ඛ	1
අධිවේග	1
අධිවේඝ	0
අධිවෝල්ටියතාව	1
අධිවෝල්ටීයතාව	1
අධිවෝළ්ටියතාව	0
අධිවෝළ්ටීයතාව	1
අධිශංවේදී	1
අධිශන්තෘප්ත	1
අධිශන්තෘප්තිය	1
අධිශික්ෂණය	1
අධිශික්සණය	1
අධිශිඛ්ෂණය	1
අධිශූන්‍යභාවී	1
අධිශෝෂක	1
අධිශෝෂඛ	1
අධිශෝෂණය	1
අධිශෝෂිතය	1
අධිශෝසක	1
අධිශෝසණය	1
අධිශෝසිතය	1
අධිශ්ථාපනය	1
අධිශ්‍රේෂ්ඨත්වය	1
අධිශ්‍රේස්ඨත්වය	1
අධිශ්වභාවවාදය	0
අධිෂික්ෂණය	1
අධිෂික්ෂණය	1
අධිෂූන්‍යභාවී	1
අධිෂූන්‍යභාවී	0
අධිෂෝෂක	0
අධිෂෝෂක	0
අධිෂෝෂණය	1
අධිෂෝෂණය	0
අධිෂෝෂිතය	1
අධිෂෝෂිතය	1
අධිෂ්ඨානය	0
අධිෂ්‍රේෂ්ඨත්වය	0
අධිෂ්‍රේෂ්ඨත්වය	0
අධිසංවේදී	0
අධිසන්තෘප්ත	1
අධිසන්තෘප්තිය	1
අධිස්ඨානය	1
අධිස්තාපනය	1
අධිස්ථාපනය	0
අධිස්වභාවවාදය	1
අධිහිත	0
අධීකය	1
අධීක්ෂක	0
අධීක්ෂකයා	1
අධීක්ෂණය	0
අධීක්සක	1
අධීක්සකයා	0
අධීක්සණය	1
අධීඛය	0
අධීඛ්ෂඛ	1
අධීඛ්ෂඛයා	0
අධීඛ්ෂණය	1
අධීපතිකම	1
අධීපතිඛම	1
අධීශ්චරයා	1
අධීශ්වර	1
අධීශ්වරත්වය	1
අධීශ්වරයා	1
අධීෂ්චරයා	1
අධීෂ්චරයා	0
අධීෂ්වර	0
අධීෂ්වර	0
අධීෂ්වරත්වය	0
අධීෂ්වරත්වය	0
අධීෂ්වරයා	0
අධීෂ්වරයා	1
අධෘතිකරණය	1
අධෘතිකෘත	1
අධෘතිඛරණය	1
අධෘතිඛෘත	1
අධෙර්යය	0
අධෛර්ය	1
අධෝගමන	1
අධෝඝමන	1
අධෝජන්‍ය	1
අධෝජායාංගතාව	1
අධෝජායාංඝතාව	1
අධෝජීව්හ	1
අධෝධ්වනි	1
අධෝභෞම	1
අධෝමානව	0
අධෝමාර්ගය	0
අධෝමාර්ඝය	0
අධෝරක්ත	0
අධෝරඛ්ත	0
අධෝලිපි	0
අධෝලිපිය	0
අධෝවරාශික	0
අධෝවරාශිඛ	0
අධෝවරාෂික	1
අධෝවරාෂික	1
අධෝවර්ධනය	1
අධෝවාතය	1
අධෝව්‍යුහය	1
අධෝළිපි	1
අධෝළිපිය	1
අධ්‍යක්ෂ	1
අධ්‍යක්ෂක	1
අධ්‍යක්ෂකයා	1
අධ්‍යක්ෂණය	1
අධ්‍යක්ෂවරිය	0
අධ්‍යක්ෂවරු	1
අධ්‍යක්ස	1
අධ්‍යක්සක	1
අධ්‍යක්සකයා	1
අධ්‍යක්සණය	0
අධ්‍යක්සවරිය	1
අධ්‍යක්සවරු	1
අධ්‍යඛ්ෂ	0
අධ්‍යඛ්ෂඛ	0
අධ්‍යඛ්ෂඛයා	0
අධ්‍යඛ්ෂණය	0
අධ්‍යඛ්ෂවරිය	0
අධ්‍යඛ්ෂවරු	0
අධ්‍යයනය	0
අධ්‍යයනේන්ද්‍රිය	0
අධ්‍යවකාශය	0
අධ්‍යවකාෂය	0
අධ්‍යවකාෂය	0
අධ්‍යවඛාශය	0
අධ්‍යාතතිය	0
අධ්‍යාපකයා	0
අධ්‍යාපඛයා	0
අධ්‍යාපනඥයා	0
අධ්‍යාපනය	0
අධ්‍යාපනික	0
අධ්‍යාපනිඛ	0
අධ්‍යාප්‍ය	0
අධ්‍යාප්‍යතාව	0
අධ්‍යාය	0
අධ්‍යාහාර	0
අධ්‍යාහෘත	0
අනංගයා	0
අනංඝයා	0
අනක්‍රමික	0
අනඛ්‍රමිඛ	0
අනගි	0
අනගිව	0
අනඝි	0
අනඝිව	0
අනතරායකාරී	0
අනතරායඛාරී	0
අනතර්ගත	0
අනතර්ඝත	0
අනතුර	0
අනතුරුදායක	0
අනතුරුදායඛ	1
අනතුරුව	1
අනත්තය	1
අනත්ථය	1
අනනවා	0
අනනුකූල	0
අනනුකූළ	1
අනනුඛූල	1
අනනුගුණ	1
අනනුගුණත්වය	1
අනනුඝුණ	0
අනනුඝුණත්වය	1
අනනුමතිය	1
අනනුයෝජ්‍ය	1
අනනුරූප්‍යය	0
අනනුශාර	0
අනනුසාර	1
අනනූකලනය	0
අනනූකළනය	1
අනනූඛලනය	0
අනන්ත	1
අනන්තතාව	1
අනන්තය	1
අනන්තයට	1
අනන්තර	1
අනන්තරතාව	1
අනන්මනන්	1
අනන්‍ය	0
අනන්‍යකරණය	1
අනන්‍යඛරණය	0
අනන්‍යතාව	0
අනන්‍යය	1
අනන්‍යශාධාරණ	0
අනන්‍යසාදාරණ	1
අනන්‍යසාධාරණ	0
අනපශර්ජනීය	1
අනපසර්ජනීය	1
අනපූර්ව	1
අනපේක්ෂිත	0
අනපේක්සිත	1
අනපේඛ්ෂිත	0
අනභිප්‍රේත	1
අනභිභවනීය	1
අනම්‍ය	1
අනම්‍යතාව	1
අනර්ඝ	0
අනර්ඝකම	0
අනර්ඝඛම	1
අනර්ත	1
අනර්තකර	1
අනර්තකාමී	0
අනර්තකාරී	0
අනර්තදායක	1
අනර්තය	0
අනර්තයට	1
අනර්ථ	0
අනර්ථකර	1
අනර්ථකාමී	1
අනර්ථකාරී	1
අනර්ථඛර	1
අනර්ථඛාමී	1
අනර්ථඛාරී	1
අනර්ථදායක	1
අනර්ථදායඛ	1
අනර්ථය	1
අනර්ථයට	1
අනලංකෘත	0
අනලංඛෘත	0
අනලශ්	1
අනලශ්ව	1
අනලස්	0
අනලස්ව	1
අනල්ප	1
අනවකරණීය	1
අනවකාශ	0
අනවකාෂ	0
අනවකාෂ	1
අනවඛරණීය	1
අනවඛාශ	0
අනවදාන	1
අනවදානය	1
අනවද්‍ය	1
අනවධාන	0
අනවධානය	0
අනවබෝද	0
අනවබෝධ	1
අනවභෝධ	1
අනවරත	1
අනවරතයෙන්	1
අනවශේධිත	0
අනවශේෂයෙන්	0
අනවශේසයෙන්	1
අනවශ්‍ය	1
අනවශ්‍යකත්වය	0
අනවශ්‍යඛත්වය	1
අනවෂේෂයෙන්	1
අනවෂේෂයෙන්	1
අනවෂ්‍ය	1
අනවෂ්‍ය	1
අනවෂ්‍යකත්වය	1
අනවෂ්‍යකත්වය	0
අනවසේදිත	0
අනවසේධිත	0
අනවහිත	1
අනවේක්ෂාව	1
අනවේක්සාව	1
අනවේඛ්ෂාව	0
අනහෝශිකර	1
අනහෝසිකර	1
අනහෝසිඛර	1
අනළංකෘත	1
අනළස්	1
අනළස්ව	1
අනළ්ප	0
අනාකූල	1
අනාකූළ	1
අනාකෘතික	1
අනාඛූල	1
අනාඛෘතිඛ	1
අනාගත	1
අනාගතය	1
අනාගතවක්තෘ	0
අනාගතවඛ්තෘ	1
අනාගතවාක්‍යය	1
අනාගතවාඛ්‍යය	1
අනාගතවාදය	1
අනාගතවාදියා	1
අනාගතේ	0
අනාගමික	1
අනාගමිඛ	1
අනාඝත	1
අනාඝතය	1
අනාඝතවක්තෘ	0
අනාඝතවාක්‍යය	1
අනාඝතවාදය	1
අනාඝතවාදියා	1
අනාඝතේ	1
අනාඝමික	0
අනාචාර	1
අනාචාරය	1
අනාචාරී	1
අනාත	1
අනාතයා	0
අනාතාලයය	1
අනාථ	1
අනාථයා	0
අනාථාලයය	0
අනාථාළයය	1
අනාදර	1
අනාදරය	1
අනාදැනුම	1
අනාදිමත්	1
අනාමය	1
අනාමික	1
අනාමිඛ	0
අනායත්ත	1
අනායත්තතාව	1
අනායාශය	1
අනායාශයෙන්	1
අනායාසය	1
අනායාසයෙන්	1
අනාරක්ෂිත	1
අනාරක්‍ෂිත	1
අනාරක්සිත	0
අනාරක්සිත	0
අනාරඛ්ෂිත	0
අනාරඛ්‍ෂිත	1
අනාරාදිත	1
අනාරාධිත	1
අනාවරණ	1
අනාවරණය	1
අනාවර්ත	1
අනාවැකිය	1
අනාවැඛිය	1
අනාවෘත	0
අනාළනය	1
අනැවැශි	1
අනැවැසි	1
අනික්	0
අනිඛ්	0
අනිච්ඡානුග	1
අනිච්ඡානුඝ	1
අනිත්‍ය	1
අනිත්‍යතාව	1
අනිත්‍යබව	1
අනිත්‍යභව	1
අනිත්‍යභාවය	1
අනිත්‍යය	1
අනිත්‍යව	1
අනිද්‍රාව	1
අනිනවා	0
අනියත	1
අනියතතාව	0
අනියතවාදය	0
අනියම	0
අනියමිත	0
අනියම්	0
අනිර්ණය	1
අනිර්ණයතබව	0
අනිර්ණයතභව	1
අනිර්දිෂ්ට	0
අනිර්දිස්ට	0
අනිලමානය	0
අනිවාර්ය	0
අනිවාර්යෙන්	0
අනිශි	0
අනිශිතාව	0
අනිශිව	0
අනිශ්චලතාව	0
අනිශ්චළතාව	0
අනිශ්චිත	1
අනිශ්චිතතාව	1
අනිශ්ථිර	0
අනිෂ්චලතාව	0
අනිෂ්චලතාව	1
අනිෂ්චිත	1
අනිෂ්චිත	0
අනිෂ්චිතතාව	1
අනිෂ්චිතතාව	1
අනිෂ්ට	1
අනිසි	0
අනිසිතාව	0
අනිසිව	1
අනිස්ට	1
අනිස්තිර	0
අනිස්ථිර	0
අනිළමානය	0
අනීකය	1
අනීඛය	0
අනීවාරතේ	0
අනුඋකශ	0
අනුඋකස	0
අනුඋඛස	1
අනුඋද්දීපකය	0
අනුඋද්දීපඛය	1
අනුඑකතුව	0
අනුඑඛතුව	0
අනුකම්පාව	0
අනුකරණය	0
අනුකලන	0
අනුකලනය	0
අනුකලය	0
අනුකල්‍ය	0
අනුකල්‍යතාව	0
අනුකල්‍යය	0
අනුකළන	0
අනුකළනය	0
අනුකළය	0
අනුකළ්‍ය	0
අනුකළ්‍යතාව	0
අනුකළ්‍යය	0
අනුකාණ්ඩය	1
අනුකාරක	1
අනුකාරකයා	0
අනුකුරුපාව	0
අනුකුල	1
අනුකුළ	1
අනුකූල	0
අනුකූලතාව	1
අනුකූලත්වය	1
අනුකූලනය	1
අනුකූලව	1
අනුකූලවන	1
අනුකූලවන්නා	1
අනුකූලවීම	1
අනුකූලවූ	1
අනුකූළ	1
අනුකූළතාව	1
අනුකූළත්වය	1
අනුකූළනය	1
අනුකූළව	0
අනුකූළවන	0
අනුකූළවන්නා	0
අනුකූළවීම	0
අනුකූළවූ	0
අනුකෘතිය	0
අනුකොන්ත්‍රාත්තුව	0
අනුක්‍රමකය	1
අනුක්‍රමණ	0
අනුක්‍රමණය	1
අනුක්‍රමණික	1
අනුක්‍රමණිකාකරණය	1
අනුක්‍රමණිකාරක	1
අනුක්‍රමය	1
අනුක්‍රමයෙන්	1
අනුක්‍රමානුකූල	1
අනුක්‍රමානුකූළ	1
අනුක්‍රමික	1
අනුක්‍රමිකය	1
අනුක්‍රමිකව	1
අනුක්ලෝම	1
අනුක්ළෝම	0
අනුඛණ්ඩනය	0
අනුඛණ්ඩිකාව	1
අනුඛණ්ඩිඛාව	1
අනුඛම්පාව	1
අනුඛරණය	1
අනුඛලන	1
අනුඛලනය	1
අනුඛලය	1
අනුඛල්‍ය	1
අනුඛල්‍යතාව	0
අනුඛල්‍යය	0
අනුඛාණ්ඩය	0
අනුඛාරඛ	0
අනුඛාරඛයා	0
අනුඛුරුපාව	0
අනුඛුල	0
අනුඛූල	0
අනුඛූලතාව	0
අනුඛූලත්වය	1
අනුඛූලනය	1
අනුඛූලව	0
අනුඛූලවන	0
අනුඛූලවන්නා	1
අනුඛූලවීම	1
අනුඛූලවූ	1
අනුඛෘතිය	0
අනුඛොන්ත්‍රාත්තුව	0
අනුඛ්‍රමඛය	0
අනුඛ්‍රමණ	0
අනුඛ්‍රමණය	0
අනුඛ්‍රමණිඛ	0
අනුඛ්‍රමණිඛාඛරණය	0
අනුඛ්‍රමණිඛාරඛ	0
අනුඛ්‍රමය	0
අනුඛ්‍රමයෙන්	0
අනුඛ්‍රමානුඛූල	0
අනුඛ්‍රමිඛ	0
අනුඛ්‍රමිඛය	0
